pair_idx,rel_a,rel_b,scene,yaw_diff_deg,pitch_diff_deg,rot_deg,rot_err_deg,trans_dir_err_deg
83,a62f9a1c6362e7c8a3440261ea0921a0a4b60cf5822bd19579836694f26b3abd/nerfstudio/images_4/frame_00127.png,a62f9a1c6362e7c8a3440261ea0921a0a4b60cf5822bd19579836694f26b3abd/nerfstudio/images_4/frame_00270.png,a62f9a1c6362,59.8093,33.9644,71.5533,2.3554514713416124,1.7775378609617511
84,07d9f9724ca854fae07cb4c57d7ea22bf667d5decd4058f547728922f909956b/nerfstudio/images_4/frame_00007.png,07d9f9724ca854fae07cb4c57d7ea22bf667d5decd4058f547728922f909956b/nerfstudio/images_4/frame_00141.png,07d9f9724ca8,72.6896,1.7618,73.7185,1.7727859545091478,0.8180767665840956
85,8324b3ca22085040c2a0ecb7284e0cdf776b1f846b73a7c0df893587cb4a45f8/nerfstudio/images_4/frame_00025.png,8324b3ca22085040c2a0ecb7284e0cdf776b1f846b73a7c0df893587cb4a45f8/nerfstudio/images_4/frame_00097.png,8324b3ca2208,53.0674,4.7026,53.2536,7.020671943704631,5.081354445511423
86,484c0aca40c1087f196d2caf3c8cb463864c08e60b98326ca02eb6dae8ce4984/nerfstudio/images_4/frame_00121.png,484c0aca40c1087f196d2caf3c8cb463864c08e60b98326ca02eb6dae8ce4984/nerfstudio/images_4/frame_00197.png,484c0aca40c1,82.5281,4.5185,82.6266,6.64721018407857,7.870417389612718
87,ef59aac437132bfc1dd45a7e1f8e4800978e7bb28bf98c4428d26fb3e1da3e90/nerfstudio/images_4/frame_00029.png,ef59aac437132bfc1dd45a7e1f8e4800978e7bb28bf98c4428d26fb3e1da3e90/nerfstudio/images_4/frame_00197.png,ef59aac43713,61.2516,3.7278,61.4071,2.2597612366910913,3.4955658202140234
88,918c8dad730c3b804306c5da8486124be4aa0612e85fb825338fd350c912e1b0/nerfstudio/images_4/frame_00282.png,918c8dad730c3b804306c5da8486124be4aa0612e85fb825338fd350c912e1b0/nerfstudio/images_4/frame_00331.png,918c8dad730c,64.5652,5.5789,64.6369,64.63687166086352,180.0
89,6d81c5ab0d480fd43d78b75ff372a8113ad38e2c03f1d69627c009883054d4c2/nerfstudio/images_4/frame_00065.png,6d81c5ab0d480fd43d78b75ff372a8113ad38e2c03f1d69627c009883054d4c2/nerfstudio/images_4/frame_00140.png,6d81c5ab0d48,58.9812,5.992,60.058,0.8458910013510909,0.2580769248387703
90,2b65ba886efac7af6253fce68ae9284bf4d4db019e17c47f3e853361acbdb066/nerfstudio/images_4/frame_00235.png,2b65ba886efac7af6253fce68ae9284bf4d4db019e17c47f3e853361acbdb066/nerfstudio/images_4/frame_00289.png,2b65ba886efa,59.7159,17.9558,63.8072,63.80721936705363,180.0
91,e8ce51b6abfe05bf8dca47e29c8be6c1e6de27a8c9fece7a121400b931b2ca0f/nerfstudio/images_4/frame_00178.png,e8ce51b6abfe05bf8dca47e29c8be6c1e6de27a8c9fece7a121400b931b2ca0f/nerfstudio/images_4/frame_00262.png,e8ce51b6abfe,56.4788,0.8532,57.4054,1.359053546608448,1.9415652341712761
92,ba55c875d20c34ee85ffc72264c4d77710852e5fb7d9ce4b9c26a8442850e98f/nerfstudio/images_4/frame_00071.png,ba55c875d20c34ee85ffc72264c4d77710852e5fb7d9ce4b9c26a8442850e98f/nerfstudio/images_4/frame_00164.png,ba55c875d20c,87.5293,4.3788,87.9389,9.108910249587044,6.022419401450377
93,d9b6376623741313bf6da6bf4cdb9828be614a2ce9390ceb3f31cd535d661a75/nerfstudio/images_4/frame_00243.png,d9b6376623741313bf6da6bf4cdb9828be614a2ce9390ceb3f31cd535d661a75/nerfstudio/images_4/frame_00286.png,d9b637662374,78.7593,23.1711,84.5705,5.066633879130648,123.1670433761078
94,a726c1112ad026efc92f59f196c0698e67abd12a04135a7ff6349b1d31b089eb/nerfstudio/images_4/frame_00017.png,a726c1112ad026efc92f59f196c0698e67abd12a04135a7ff6349b1d31b089eb/nerfstudio/images_4/frame_00318.png,a726c1112ad0,61.549,4.9035,61.5685,2.320464030211285,2.231593551582362
95,ec1e44d4dc0f8fa77610866495f9297a7f82158c43e1777668b84fd4b736c7bc/nerfstudio/images_4/frame_00102.png,ec1e44d4dc0f8fa77610866495f9297a7f82158c43e1777668b84fd4b736c7bc/nerfstudio/images_4/frame_00309.png,ec1e44d4dc0f,71.0922,4.113,73.6874,2.3839881180116564,4.002201775455095
96,7a9f97660be8f2421b37dd413c898360532f17c6447c11515e8aded2d80eb99d/nerfstudio/images_4/frame_00143.png,7a9f97660be8f2421b37dd413c898360532f17c6447c11515e8aded2d80eb99d/nerfstudio/images_4/frame_00207.png,7a9f97660be8,85.1323,0.7869,84.9903,0.3288210965370123,0.6491795368959309
97,adb95f29c15b8a89e40c17d10596679be09d7719c6f08a453facd506d056ea8b/nerfstudio/images_4/frame_00025.png,adb95f29c15b8a89e40c17d10596679be09d7719c6f08a453facd506d056ea8b/nerfstudio/images_4/frame_00158.png,adb95f29c15b,64.0524,11.012,65.6201,8.035075079388395,4.711790441105869
98,389a460ca1995e0658e85fe8e6b520b4e88b370cd6710dfe728b1564bba31aee/nerfstudio/images_4/frame_00091.png,389a460ca1995e0658e85fe8e6b520b4e88b370cd6710dfe728b1564bba31aee/nerfstudio/images_4/frame_00250.png,389a460ca199,51.392,34.3431,60.2925,1.9447137966063175,1.559916996137568
99,d9b6376623741313bf6da6bf4cdb9828be614a2ce9390ceb3f31cd535d661a75/nerfstudio/images_4/frame_00363.png,d9b6376623741313bf6da6bf4cdb9828be614a2ce9390ceb3f31cd535d661a75/nerfstudio/images_4/frame_00405.png,d9b637662374,79.2619,2.0269,79.3594,5.571116315200153,0.8850804219258716
100,a726c1112ad026efc92f59f196c0698e67abd12a04135a7ff6349b1d31b089eb/nerfstudio/images_4/frame_00086.png,a726c1112ad026efc92f59f196c0698e67abd12a04135a7ff6349b1d31b089eb/nerfstudio/images_4/frame_00304.png,a726c1112ad0,84.3003,0.0016,84.2887,4.832338044694214,7.3898230039284964
101,fb3b73f1d3fe9d192f21f55f5100fd258887aef345f778e0a64fc0587930a6f9/nerfstudio/images_4/frame_00085.png,fb3b73f1d3fe9d192f21f55f5100fd258887aef345f778e0a64fc0587930a6f9/nerfstudio/images_4/frame_00144.png,fb3b73f1d3fe,78.4082,8.7167,82.4801,16.852540184581642,9.228245765936046
102,54bf355ca7e08ed1bc86f5772e564ac0f92981ca25dab24d86b694e915fc4c43/nerfstudio/images_4/frame_00008.png,54bf355ca7e08ed1bc86f5772e564ac0f92981ca25dab24d86b694e915fc4c43/nerfstudio/images_4/frame_00216.png,54bf355ca7e0,84.6017,9.8176,85.3482,6.546577448056659,4.335073351053508
103,5a27c00f525f5484b7aa0d0107051253bf7bb395bde0b3a4486ff8c52fb4965e/nerfstudio/images_4/frame_00021.png,5a27c00f525f5484b7aa0d0107051253bf7bb395bde0b3a4486ff8c52fb4965e/nerfstudio/images_4/frame_00137.png,5a27c00f525f,55.2106,15.8908,56.7018,13.407933994188607,7.8723099899799305
104,ff592398657b3dfe94153332861985194a3e3c9d199c4a3a27a0ce4038e81ade/nerfstudio/images_4/frame_00231.png,ff592398657b3dfe94153332861985194a3e3c9d199c4a3a27a0ce4038e81ade/nerfstudio/images_4/frame_00385.png,ff592398657b,82.8345,2.3651,82.7706,2.597390781256619,2.8890991131895674
105,07d9f9724ca854fae07cb4c57d7ea22bf667d5decd4058f547728922f909956b/nerfstudio/images_4/frame_00197.png,07d9f9724ca854fae07cb4c57d7ea22bf667d5decd4058f547728922f909956b/nerfstudio/images_4/frame_00307.png,07d9f9724ca8,57.8404,2.1649,60.4963,1.4794037691660449,0.6600517209677411
106,ded5e4b46aedbef4cdb7bd1db7fc4cc5b00a9979ad6464bdadfab052cd64c101/nerfstudio/images_4/frame_00095.png,ded5e4b46aedbef4cdb7bd1db7fc4cc5b00a9979ad6464bdadfab052cd64c101/nerfstudio/images_4/frame_00178.png,ded5e4b46aed,52.0674,2.0939,52.1907,1.0670286356562273,1.2047325947009226
107,e9360e7a89bee835dc847cf8796093e634b759ff582558788dcfe8326f6e8901/nerfstudio/images_4/frame_00002.png,e9360e7a89bee835dc847cf8796093e634b759ff582558788dcfe8326f6e8901/nerfstudio/images_4/frame_00206.png,e9360e7a89be,78.7586,11.6255,79.5453,79.54530175435644,180.0
108,d904ae2998f775e4cb1dafe542b8df9706195c1983c4b2d5b2b5c71dcc75570a/nerfstudio/images_4/frame_00044.png,d904ae2998f775e4cb1dafe542b8df9706195c1983c4b2d5b2b5c71dcc75570a/nerfstudio/images_4/frame_00097.png,d904ae2998f7,63.2801,14.1243,64.3699,2.9870335704127857,1.9490921661043121
109,6d81c5ab0d480fd43d78b75ff372a8113ad38e2c03f1d69627c009883054d4c2/nerfstudio/images_4/frame_00086.png,6d81c5ab0d480fd43d78b75ff372a8113ad38e2c03f1d69627c009883054d4c2/nerfstudio/images_4/frame_00260.png,6d81c5ab0d48,82.8563,3.2793,84.0875,4.392415586054685,8.043822994977065
110,ddfdcfdf02d53dd89a055cd9e1ed30272ab3f57c7560ac2c3761bb01d76a7882/nerfstudio/images_4/frame_00156.png,ddfdcfdf02d53dd89a055cd9e1ed30272ab3f57c7560ac2c3761bb01d76a7882/nerfstudio/images_4/frame_00224.png,ddfdcfdf02d5,64.677,0.6989,64.5001,15.350160816184676,6.805776401799235
111,ceb252f5d4419510655cf9ed7afbf3e8e688825f798d80414c7715dc8ace153a/nerfstudio/images_4/frame_00044.png,ceb252f5d4419510655cf9ed7afbf3e8e688825f798d80414c7715dc8ace153a/nerfstudio/images_4/frame_00302.png,ceb252f5d441,72.9444,11.9991,73.9072,12.933789899062473,5.97788583605844
112,286239bd0d4436b747987c40f8cbfc0675bb69435d4ab19a3f73b9d816d0c09a/nerfstudio/images_4/frame_00199.png,286239bd0d4436b747987c40f8cbfc0675bb69435d4ab19a3f73b9d816d0c09a/nerfstudio/images_4/frame_00264.png,286239bd0d44,63.6095,1.9314,64.2621,6.997386621030306,7.220113320395586
113,f477ffc4b398bed8e0d921f0fba9825ca63f317381c535c84be23be991ae1d7a/nerfstudio/images_4/frame_00158.png,f477ffc4b398bed8e0d921f0fba9825ca63f317381c535c84be23be991ae1d7a/nerfstudio/images_4/frame_00200.png,f477ffc4b398,56.5567,5.6028,58.2656,1.025021091047531,0.5769229200641105
114,66fd66cbed40a2d11ecd17ae6d6d60cd60d476616864ecdd351fe69e644f30a1/nerfstudio/images_4/frame_00017.png,66fd66cbed40a2d11ecd17ae6d6d60cd60d476616864ecdd351fe69e644f30a1/nerfstudio/images_4/frame_00130.png,66fd66cbed40,51.4652,1.5088,51.4292,0.9948283905129255,0.6946880619095155
115,2cbfe28643b6636f9c70813cae7625aa858a352109493ac70fb429ce94dd55b3/nerfstudio/images_4/frame_00186.png,2cbfe28643b6636f9c70813cae7625aa858a352109493ac70fb429ce94dd55b3/nerfstudio/images_4/frame_00238.png,2cbfe28643b6,87.4695,1.152,89.6845,0.744164533695629,0.8214629931351124
116,b5faa2a8ce980030125717352086bf9ec16c5d994bae3b3a732da3eb67cf4fa8/nerfstudio/images_4/frame_00061.png,b5faa2a8ce980030125717352086bf9ec16c5d994bae3b3a732da3eb67cf4fa8/nerfstudio/images_4/frame_00267.png,b5faa2a8ce98,60.3216,2.4796,59.8467,5.054870992479947,3.8092202449138703
117,389a460ca1995e0658e85fe8e6b520b4e88b370cd6710dfe728b1564bba31aee/nerfstudio/images_4/frame_00059.png,389a460ca1995e0658e85fe8e6b520b4e88b370cd6710dfe728b1564bba31aee/nerfstudio/images_4/frame_00394.png,389a460ca199,89.6377,5.2417,89.6741,89.67409119486483,180.0
118,444da1b4a3f1ca019d4c9c1b405a579427746ccc96cab6dab7dcba5cb4fc998c/nerfstudio/images_4/frame_00194.png,444da1b4a3f1ca019d4c9c1b405a579427746ccc96cab6dab7dcba5cb4fc998c/nerfstudio/images_4/frame_00390.png,444da1b4a3f1,69.9308,43.2169,94.0035,14.204234176196588,22.40209305581283
119,5f0041e53d59d67c3ca25db97b269db183a532c4566a6bc46ca0e69cfa4234ad/nerfstudio/images_4/frame_00010.png,5f0041e53d59d67c3ca25db97b269db183a532c4566a6bc46ca0e69cfa4234ad/nerfstudio/images_4/frame_00195.png,5f0041e53d59,61.0848,1.987,62.9151,1.436476852327122,0.13567068115925285
120,9e9a89ae6fed06d6e2f4749b4b0059f35ca97f848cedc4a14345999e746f7884/nerfstudio/images_4/frame_00051.png,9e9a89ae6fed06d6e2f4749b4b0059f35ca97f848cedc4a14345999e746f7884/nerfstudio/images_4/frame_00169.png,9e9a89ae6fed,50.1074,9.8834,51.1653,1.2070085491710727,1.6077665396974707
121,1ba74c22670ad047981441581d00f26f4a148d1010bcac7468c615adf5fa4d5d/nerfstudio/images_4/frame_00212.png,1ba74c22670ad047981441581d00f26f4a148d1010bcac7468c615adf5fa4d5d/nerfstudio/images_4/frame_00345.png,1ba74c22670a,60.4266,11.9053,61.2185,4.968942237241606,3.194137909350466
122,f004c810d94bac93f527606a2ff859d646f99fcac0868c6c6905b29c718fa37b/nerfstudio/images_4/frame_00205.png,f004c810d94bac93f527606a2ff859d646f99fcac0868c6c6905b29c718fa37b/nerfstudio/images_4/frame_00275.png,f004c810d94b,69.5507,3.024,70.01,1.3177499678488322,3.8560283741064545
123,286239bd0d4436b747987c40f8cbfc0675bb69435d4ab19a3f73b9d816d0c09a/nerfstudio/images_4/frame_00068.png,286239bd0d4436b747987c40f8cbfc0675bb69435d4ab19a3f73b9d816d0c09a/nerfstudio/images_4/frame_00145.png,286239bd0d44,81.8576,12.4248,87.3648,6.8636553684811314,4.731012637151287
124,b6d1134cb03c855d246f916beaa2d3d01290cf47937a5176011ff39b850ec615/nerfstudio/images_4/frame_00093.png,b6d1134cb03c855d246f916beaa2d3d01290cf47937a5176011ff39b850ec615/nerfstudio/images_4/frame_00263.png,b6d1134cb03c,58.1978,4.1558,60.4291,60.429133848515185,180.0
125,1264931635e127fb905c8953cbc2deadd0c763e633af7fbd9405a61ca849710c/nerfstudio/images_4/frame_00239.png,1264931635e127fb905c8953cbc2deadd0c763e633af7fbd9405a61ca849710c/nerfstudio/images_4/frame_00269.png,1264931635e1,69.2882,1.1784,69.2939,13.295160265222307,6.519556030163219
126,85cd0e92110bcd35e826cbff16bb0e85d8117717adaf36f0698920f0fb9b2cfd/nerfstudio/images_4/frame_00137.png,85cd0e92110bcd35e826cbff16bb0e85d8117717adaf36f0698920f0fb9b2cfd/nerfstudio/images_4/frame_00281.png,85cd0e92110b,59.0778,0.5216,60.4435,1.1586619822235422,1.5425671264118495
127,50c46cf8b8b22c8d2ffdef8964b05ddbceaef312c9a9ff331d1ecebfd223f72a/nerfstudio/images_4/frame_00074.png,50c46cf8b8b22c8d2ffdef8964b05ddbceaef312c9a9ff331d1ecebfd223f72a/nerfstudio/images_4/frame_00189.png,50c46cf8b8b2,68.0137,17.8978,69.6033,5.639210342462018,2.3006215186372683
128,032dee9fb0a8bc1b90871dc5fe950080d0bcd3caf166447f44e60ca50ac04ec7/nerfstudio/images_4/frame_00107.png,032dee9fb0a8bc1b90871dc5fe950080d0bcd3caf166447f44e60ca50ac04ec7/nerfstudio/images_4/frame_00313.png,032dee9fb0a8,56.7391,1.8236,60.5157,2.6447444859922835,1.4554711900856774
129,183dd248f6a86e07c5adf9de8ee2d0abe45b1216331c03678e89634c2e9b1c7f/nerfstudio/images_4/frame_00272.png,183dd248f6a86e07c5adf9de8ee2d0abe45b1216331c03678e89634c2e9b1c7f/nerfstudio/images_4/frame_00322.png,183dd248f6a8,82.7643,1.2459,82.523,8.093477165005867,3.9864753770731998
130,1de58be515696102c364b767f296600ffff853d4145a60dd30ece9d935317654/nerfstudio/images_4/frame_00039.png,1de58be515696102c364b767f296600ffff853d4145a60dd30ece9d935317654/nerfstudio/images_4/frame_00194.png,1de58be51569,50.2786,1.0112,51.1375,2.2499991330043136,0.9553736647391318
131,374ffd0c5ff8e544f588f1da3ce0d5b69dc39ff3af95d7ccec480fe5e533c45e/nerfstudio/images_4/frame_00170.png,374ffd0c5ff8e544f588f1da3ce0d5b69dc39ff3af95d7ccec480fe5e533c45e/nerfstudio/images_4/frame_00256.png,374ffd0c5ff8,52.826,8.5151,54.1042,1.4058221785511251,1.7047326057812837
132,286239bd0d4436b747987c40f8cbfc0675bb69435d4ab19a3f73b9d816d0c09a/nerfstudio/images_4/frame_00007.png,286239bd0d4436b747987c40f8cbfc0675bb69435d4ab19a3f73b9d816d0c09a/nerfstudio/images_4/frame_00045.png,286239bd0d44,87.5606,0.9443,86.6116,7.337754057085688,2.902843410064087
133,565553aa894be621e8b4773cac288e60ad0c2cf7edb621be62b348c9a0f78380/nerfstudio/images_4/frame_00125.png,565553aa894be621e8b4773cac288e60ad0c2cf7edb621be62b348c9a0f78380/nerfstudio/images_4/frame_00354.png,565553aa894b,55.7974,22.3903,61.9721,9.207135709011629,5.251700381457746
134,75fbbe467353cfdeb93bc1872144855576797be83a0c71c51155ee6b355d6d5e/nerfstudio/images_4/frame_00175.png,75fbbe467353cfdeb93bc1872144855576797be83a0c71c51155ee6b355d6d5e/nerfstudio/images_4/frame_00289.png,75fbbe467353,65.5423,6.1106,67.112,2.106466490875261,1.8262324426633922
135,341b4ff3dfd3d377d7167bd81f443bedafbff003bf04881b99760fc0aeb69510/nerfstudio/images_4/frame_00027.png,341b4ff3dfd3d377d7167bd81f443bedafbff003bf04881b99760fc0aeb69510/nerfstudio/images_4/frame_00113.png,341b4ff3dfd3,57.5575,2.6484,58.6186,7.3877409255222855,1.4976346674093877
136,32c2b92fac40c698fa92de008a9aad0857168d255363a850a89de88b5b3ec42e/nerfstudio/images_4/frame_00049.png,32c2b92fac40c698fa92de008a9aad0857168d255363a850a89de88b5b3ec42e/nerfstudio/images_4/frame_00100.png,32c2b92fac40,71.5639,6.3862,73.9441,1.1284042769206766,3.8106696411571357
137,54bf355ca7e08ed1bc86f5772e564ac0f92981ca25dab24d86b694e915fc4c43/nerfstudio/images_4/frame_00302.png,54bf355ca7e08ed1bc86f5772e564ac0f92981ca25dab24d86b694e915fc4c43/nerfstudio/images_4/frame_00349.png,54bf355ca7e0,88.1546,2.3099,92.2335,5.825033922531789,7.105908012896405
138,d904ae2998f775e4cb1dafe542b8df9706195c1983c4b2d5b2b5c71dcc75570a/nerfstudio/images_4/frame_00052.png,d904ae2998f775e4cb1dafe542b8df9706195c1983c4b2d5b2b5c71dcc75570a/nerfstudio/images_4/frame_00132.png,d904ae2998f7,52.9367,0.7842,53.065,7.848939874172562,9.741709612196857
139,14eb48a50e37df548894ab6d8cd628a21dae14bbe6c462e894616fc5962e6c49/nerfstudio/images_4/frame_00103.png,14eb48a50e37df548894ab6d8cd628a21dae14bbe6c462e894616fc5962e6c49/nerfstudio/images_4/frame_00324.png,14eb48a50e37,89.6416,30.9936,104.7202,52.23187084563113,42.70638214530694
140,ceb252f5d4419510655cf9ed7afbf3e8e688825f798d80414c7715dc8ace153a/nerfstudio/images_4/frame_00029.png,ceb252f5d4419510655cf9ed7afbf3e8e688825f798d80414c7715dc8ace153a/nerfstudio/images_4/frame_00151.png,ceb252f5d441,61.23,1.1346,61.5108,2.1541890851846435,3.020802469211106
141,4ff8650b5c1140e98d957fbd1abbe2cfbbb416b37cb9f06f7f376956703801bb/nerfstudio/images_4/frame_00027.png,4ff8650b5c1140e98d957fbd1abbe2cfbbb416b37cb9f06f7f376956703801bb/nerfstudio/images_4/frame_00062.png,4ff8650b5c11,63.0798,1.9378,63.5726,8.587637431254974,1.2986277950344505
142,adf35184a12d4cfa3f4248b87aa5adb4f39f179df460d6d76136e13d37299a2a/nerfstudio/images_4/frame_00229.png,adf35184a12d4cfa3f4248b87aa5adb4f39f179df460d6d76136e13d37299a2a/nerfstudio/images_4/frame_00333.png,adf35184a12d,71.3005,6.6208,74.6368,6.853438739685452,1.3506832116384015
143,91afb9910b042f7185c2b8e4b6b24b5785dae4542617b3f8005b5492f6d123f7/nerfstudio/images_4/frame_00047.png,91afb9910b042f7185c2b8e4b6b24b5785dae4542617b3f8005b5492f6d123f7/nerfstudio/images_4/frame_00269.png,91afb9910b04,51.0111,21.4475,55.5552,1.8542163649545313,2.8848287762117457
144,eb4cf52988f805e6fce11d1b239fa9de32eb157364cff06ebac0aa50e0a46567/nerfstudio/images_4/frame_00041.png,eb4cf52988f805e6fce11d1b239fa9de32eb157364cff06ebac0aa50e0a46567/nerfstudio/images_4/frame_00078.png,eb4cf52988f8,75.2914,5.8746,78.3255,1.875806198438608,2.8920433504508685
145,35872363e17af5d173b6a0b09fcf5de94627ad5dc5f8a9ad4c579f3e70b4797a/nerfstudio/images_4/frame_00093.png,35872363e17af5d173b6a0b09fcf5de94627ad5dc5f8a9ad4c579f3e70b4797a/nerfstudio/images_4/frame_00285.png,35872363e17a,56.5849,6.9024,56.7497,56.749740465755785,180.0
146,1ba74c22670ad047981441581d00f26f4a148d1010bcac7468c615adf5fa4d5d/nerfstudio/images_4/frame_00029.png,1ba74c22670ad047981441581d00f26f4a148d1010bcac7468c615adf5fa4d5d/nerfstudio/images_4/frame_00277.png,1ba74c22670a,56.2602,12.7803,57.7554,3.4327536628900392,3.474118235558231
147,d9b6376623741313bf6da6bf4cdb9828be614a2ce9390ceb3f31cd535d661a75/nerfstudio/images_4/frame_00178.png,d9b6376623741313bf6da6bf4cdb9828be614a2ce9390ceb3f31cd535d661a75/nerfstudio/images_4/frame_00326.png,d9b637662374,63.8196,11.5852,65.1964,4.869638468906889,8.374994760192056
148,1da888bdedfc9629c0fa9f82cf3f5d96f8103baee0ff64d9311aea1224a9f2ae/nerfstudio/images_4/frame_00076.png,1da888bdedfc9629c0fa9f82cf3f5d96f8103baee0ff64d9311aea1224a9f2ae/nerfstudio/images_4/frame_00318.png,1da888bdedfc,78.4883,8.6842,79.0905,6.3084389068623095,6.724011093797394
149,3bb3bb4d3e871d79eb71946cbab1e3afc7a8e33a661153033f32deb3e23d2e52/nerfstudio/images_4/frame_00208.png,3bb3bb4d3e871d79eb71946cbab1e3afc7a8e33a661153033f32deb3e23d2e52/nerfstudio/images_4/frame_00308.png,3bb3bb4d3e87,76.8047,7.0615,77.1433,3.007473422673217,2.3996974098985255
150,d904ae2998f775e4cb1dafe542b8df9706195c1983c4b2d5b2b5c71dcc75570a/nerfstudio/images_4/frame_00065.png,d904ae2998f775e4cb1dafe542b8df9706195c1983c4b2d5b2b5c71dcc75570a/nerfstudio/images_4/frame_00308.png,d904ae2998f7,89.9846,14.3184,89.8921,5.523637726571978,19.321717270097906
151,6d221625614d0515fa44d59a8797a49b64f86bc775e66be22f07a66aa0a0cb3a/nerfstudio/images_4/frame_00098.png,6d221625614d0515fa44d59a8797a49b64f86bc775e66be22f07a66aa0a0cb3a/nerfstudio/images_4/frame_00305.png,6d221625614d,54.6036,0.7187,54.7235,5.413390327355189,2.8142761804617478
152,63798f5c6fbfcb4eb686268248b8ecbc8d87d920b2bcce967eeaedfd3b3b6d82/nerfstudio/images_4/frame_00218.png,63798f5c6fbfcb4eb686268248b8ecbc8d87d920b2bcce967eeaedfd3b3b6d82/nerfstudio/images_4/frame_00276.png,63798f5c6fbf,64.0082,3.904,64.5008,2.7338085272250687,1.268372450024884
153,484c0aca40c1087f196d2caf3c8cb463864c08e60b98326ca02eb6dae8ce4984/nerfstudio/images_4/frame_00095.png,484c0aca40c1087f196d2caf3c8cb463864c08e60b98326ca02eb6dae8ce4984/nerfstudio/images_4/frame_00157.png,484c0aca40c1,67.8884,1.1696,67.904,1.3001261438492213,0.15687263202306567
154,032dee9fb0a8bc1b90871dc5fe950080d0bcd3caf166447f44e60ca50ac04ec7/nerfstudio/images_4/frame_00013.png,032dee9fb0a8bc1b90871dc5fe950080d0bcd3caf166447f44e60ca50ac04ec7/nerfstudio/images_4/frame_00141.png,032dee9fb0a8,57.2607,1.1115,60.5906,4.781289816900799,4.137949045833176
155,d9b6376623741313bf6da6bf4cdb9828be614a2ce9390ceb3f31cd535d661a75/nerfstudio/images_4/frame_00150.png,d9b6376623741313bf6da6bf4cdb9828be614a2ce9390ceb3f31cd535d661a75/nerfstudio/images_4/frame_00404.png,d9b637662374,88.9248,11.797,90.0579,14.869981169478368,13.426339928858123
156,eb4cf52988f805e6fce11d1b239fa9de32eb157364cff06ebac0aa50e0a46567/nerfstudio/images_4/frame_00018.png,eb4cf52988f805e6fce11d1b239fa9de32eb157364cff06ebac0aa50e0a46567/nerfstudio/images_4/frame_00348.png,eb4cf52988f8,57.5453,6.0573,57.8931,2.128818325126649,5.278841539193716
157,d1b3a0b37acc72207295b05e8c359f8b43bf879eb882c60747cfc6d3c7d8efa3/nerfstudio/images_4/frame_00037.png,d1b3a0b37acc72207295b05e8c359f8b43bf879eb882c60747cfc6d3c7d8efa3/nerfstudio/images_4/frame_00160.png,d1b3a0b37acc,53.4292,4.9864,53.6683,2.2655895800148222,2.6356874567833812
158,5f0041e53d59d67c3ca25db97b269db183a532c4566a6bc46ca0e69cfa4234ad/nerfstudio/images_4/frame_00013.png,5f0041e53d59d67c3ca25db97b269db183a532c4566a6bc46ca0e69cfa4234ad/nerfstudio/images_4/frame_00178.png,5f0041e53d59,68.9365,1.1077,70.5398,2.6332647706313783,1.6289306801112773
159,9641a1ed7963ce5ca734cff3e6ccea3dfa8bcb0b0a3ff78f65d32a080de2d71e/nerfstudio/images_4/frame_00039.png,9641a1ed7963ce5ca734cff3e6ccea3dfa8bcb0b0a3ff78f65d32a080de2d71e/nerfstudio/images_4/frame_00100.png,9641a1ed7963,51.3623,10.4622,51.8941,3.3189520141070354,2.008997245277517
160,4ae797d07b6d1644c9db6919c8cc8c0d28d72be45108ac7a3abf8dc21b599d83/nerfstudio/images_4/frame_00191.png,4ae797d07b6d1644c9db6919c8cc8c0d28d72be45108ac7a3abf8dc21b599d83/nerfstudio/images_4/frame_00309.png,4ae797d07b6d,84.7615,13.7029,85.4016,2.7727786432706254,4.787437782396033
161,7da3db99059a436adf537bc23309a6a4db9e011696d086f3a64037f7497d9df7/nerfstudio/images_4/frame_00134.png,7da3db99059a436adf537bc23309a6a4db9e011696d086f3a64037f7497d9df7/nerfstudio/images_4/frame_00267.png,7da3db99059a,55.1764,0.9202,56.0172,5.285534798044354,3.361987722873072
162,565553aa894be621e8b4773cac288e60ad0c2cf7edb621be62b348c9a0f78380/nerfstudio/images_4/frame_00124.png,565553aa894be621e8b4773cac288e60ad0c2cf7edb621be62b348c9a0f78380/nerfstudio/images_4/frame_00335.png,565553aa894b,58.8181,7.5076,60.3305,10.971038404132845,4.803894559910266
163,5f0041e53d59d67c3ca25db97b269db183a532c4566a6bc46ca0e69cfa4234ad/nerfstudio/images_4/frame_00191.png,5f0041e53d59d67c3ca25db97b269db183a532c4566a6bc46ca0e69cfa4234ad/nerfstudio/images_4/frame_00284.png,5f0041e53d59,60.3826,3.0362,61.958,1.0344200639648868,0.8544901920095809
164,9fb0588ff045ec64119c5bc91b44a4b7400e5fae5a17e67762b29e6855b57118/nerfstudio/images_4/frame_00007.png,9fb0588ff045ec64119c5bc91b44a4b7400e5fae5a17e67762b29e6855b57118/nerfstudio/images_4/frame_00174.png,9fb0588ff045,63.4893,2.0698,63.9532,3.019766392438982,4.157246545830773
165,0a485338bbdaf19ba9090b874bb36ef0599a9c9a475a382c22903cf5981c6ea6/nerfstudio/images_4/frame_00134.png,0a485338bbdaf19ba9090b874bb36ef0599a9c9a475a382c22903cf5981c6ea6/nerfstudio/images_4/frame_00267.png,0a485338bbda,67.8753,6.5681,69.789,10.155080229734708,10.727504838907581
