pair_idx,scene_name,rel_a,rel_b,yaw_diff_deg,rot_err_deg,gt_rel_rot_deg,pred_rel_rot_deg,selected_variant,video_direction,rel_eval_target,status
137,GreatCourt,GreatCourt/seq5/frame00364.png,GreatCourt/seq3/frame00321.png,55.773856,161.34201324224063,57.35106294683635,142.48725680328403,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
138,Street,Street/img/image2_000787.png,Street/img_east/image_east_0357.png,52.887319,4.077746482394463,56.07325127845345,57.71940366544461,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
139,Street,Street/img_east/image_east_0129.png,Street/img_north/image_north_2_0151.png,63.829329,2.65000707026126,63.84183842119882,60.53326972876889,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
140,Street,Street/img_north/image_north_2_0234.png,Street/img/image2_001388.png,63.530275,14.676079842328399,64.40165973123807,49.755135984162976,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
141,GreatCourt,GreatCourt/seq5/frame00315.png,GreatCourt/seq1/frame00243.png,51.25986,17.301237262590238,52.211363791082675,34.77406834506843,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
142,Street,Street/img/image2_000288.png,Street/img/image2_000249.png,50.965777,5.357761436476314,51.300521470299465,47.31970319674949,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
143,Street,Street/img_east/image_east_0268.png,Street/img/image2_001118.png,60.162305,14.099511678044925,62.33997315717496,48.80597624497586,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
144,Street,Street/img_north/image_north_2_0527.png,Street/img/image2_000135.png,58.228866,13.152856487287734,58.40486449221197,45.88429443168478,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
145,GreatCourt,GreatCourt/seq5/frame00316.png,GreatCourt/seq1/frame00243.png,54.417141,6.10846209643234,54.9478433173636,49.305004720241314,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
146,Street,Street/img/image2_000872.png,Street/img/image2_000844.png,52.562328,2.2646101512589523,53.006367332818655,50.28428768627633,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
147,Street,Street/img_east/image_east_0268.png,Street/img/image2_001117.png,60.518424,9.444827797049435,63.73187247310908,55.55658283415355,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
148,Street,Street/img_north/image_north_1_0577.png,Street/img/image1_000308.png,62.903079,6.519850067055695,63.765764214890154,58.042142063532545,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
149,GreatCourt,GreatCourt/seq5/frame00353.png,GreatCourt/seq3/frame00334.png,59.824537,170.5780717763373,61.207919733895636,110.09580785652393,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
150,Street,Street/img/image2_000872.png,Street/img/image2_000845.png,51.219565,2.4203495313439185,51.46536383074617,48.972193527236655,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
151,Street,Street/img_east/image_east_0130.png,Street/img_north/image_north_2_0153.png,62.393822,5.030863597384128,62.410783719854436,57.47486036140666,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
152,Street,Street/img_north/image_north_1_0540.png,Street/img/image2_000131.png,52.204842,15.187779764642977,52.832164554940704,37.876505267292146,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
153,GreatCourt,GreatCourt/seq5/frame00364.png,GreatCourt/seq5/frame00366.png,54.73371,2.271996618951468,56.444966938852815,57.24113344554223,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
154,Street,Street/img/image2_001386.png,Street/img_north/image_north_1_0271.png,61.011355,15.375881899164842,61.903821006856674,47.44216900482037,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
155,Street,Street/img_east/image_east_0136.png,Street/img/image2_001841.png,51.961339,3.699876811934716,52.128328663423915,48.87369025756531,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
156,Street,Street/img_north/image_north_1_0530.png,Street/img/image2_000224.png,63.485844,5.872377595100011,63.683578709861415,58.04299938393295,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
157,GreatCourt,GreatCourt/seq5/frame00584.png,GreatCourt/seq3/frame00147.png,56.155443,142.91506538435755,56.745322146663135,86.57197560525398,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
158,Street,Street/img/image2_001448.png,Street/img_east/image_east_0193.png,59.062973,5.916715148653559,59.69052566163623,55.89282071397555,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
159,Street,Street/img_east/image_east_0439.png,Street/img/image2_000432.png,53.341721,6.657186971731828,55.18977341573655,49.634387822926314,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
160,Street,Street/img_north/image_north_1_0422.png,Street/img_east/image_east_0376.png,62.477349,0.0,62.57089064493368,62.69325197856864,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
161,GreatCourt,GreatCourt/seq5/frame00037.png,GreatCourt/seq5/frame00359.png,60.27973,5.79078256129245,60.747949026715546,65.88888961383272,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
162,Street,Street/img/image2_002337.png,Street/img/image2_002434.png,55.5136,4.4698341832440205,56.47348584925668,60.81045097833697,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
163,Street,Street/img_east/image_east_0130.png,Street/img_north/image_north_2_0152.png,62.92108,6.213238008528389,63.23363289617079,57.05463304181732,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
164,Street,Street/img_north/image_north_2_0405.png,Street/img/image2_000611.png,64.714637,5.592152180118945,65.6647138499314,60.14779455084673,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
165,GreatCourt,GreatCourt/seq5/frame00355.png,GreatCourt/seq3/frame00588.png,54.461794,9.328537673221364,55.062335998740885,64.66703361567733,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
166,Street,Street/img/image2_000925.png,Street/img_north/image_north_1_0376.png,57.098972,4.24995150215674,57.288198119526456,53.532594986739085,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
167,Street,Street/img_east/image_east_0477.png,Street/img/image2_000311.png,53.918338,24.86108199993329,54.29828803510184,29.49216371421567,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
168,Street,Street/img_north/image_north_1_0431.png,Street/img_east/image_east_0387.png,63.923049,3.7571682516118927,64.19045378371213,62.19763755305693,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
169,GreatCourt,GreatCourt/seq5/frame00356.png,GreatCourt/seq3/frame00588.png,56.464529,8.035225494288186,57.271220877523504,65.05000119641616,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
170,Street,Street/img/image2_000272.png,Street/img/image2_000259.png,62.827397,13.716709714356005,63.19724015537439,50.74646435408544,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
171,Street,Street/img_east/image_east_0581.png,Street/img/image1_000050.png,64.660466,12.975289094260036,64.71787034751767,52.145025367051645,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
172,Street,Street/img_north/image_north_2_0527.png,Street/img/image2_000136.png,50.154625,8.293939066618826,50.61301924553945,42.51493873318763,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
173,GreatCourt,GreatCourt/seq5/frame00361.png,GreatCourt/seq2/frame00262.png,63.083735,0.7011773227023036,64.19975687452252,64.53424675045092,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
174,Street,Street/img/image2_000928.png,Street/img_north/image_north_1_0375.png,63.083727,4.503729886628256,63.3622778544287,58.96444414181125,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
175,Street,Street/img_north/image_north_1_0541.png,Street/img/image2_000130.png,54.541586,9.129968805804614,54.682582633589064,46.154643402790455,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
176,GreatCourt,GreatCourt/seq5/frame00358.png,GreatCourt/seq1/frame00196.png,57.83718,6.03993038260506,59.10921530425426,64.69196266015989,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
177,Street,Street/img/image2_002335.png,Street/img/image2_002436.png,58.834167,20.99836220856694,59.52135777582004,79.72785407110875,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
178,Street,Street/img_north/image_north_1_0518.png,Street/img/image2_000300.png,58.671101,6.169577086210385,58.87853702440081,53.38015157905532,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
179,GreatCourt,GreatCourt/seq5/frame00353.png,GreatCourt/seq3/frame00335.png,63.025568,168.54212841283206,64.07745801021153,105.46202941816725,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
180,Street,Street/img/image2_000212.png,Street/img_west/image_west_0114.png,57.941408,4.6341504991216125,57.98802141356368,52.35836123800229,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
181,Street,Street/img_north/image_north_2_0204.png,Street/img_east/image_east_0180.png,61.702464,3.8297728744516237,61.87099291530126,57.219707389372864,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
182,GreatCourt,GreatCourt/seq5/frame00257.png,GreatCourt/seq3/frame00507.png,63.575081,87.37848914962593,64.44429605079931,151.1624966553325,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
183,Street,Street/img/image2_000268.png,Street/img/image2_000262.png,59.124607,118.13461223814326,59.66839866796099,58.49673426312091,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
184,Street,Street/img_north/image_north_2_0474.png,Street/img/image2_000399.png,58.996147,5.857813809405678,61.84327486353911,56.085083023573304,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
185,Street,Street/img/image2_002336.png,Street/img/image2_002435.png,57.818598,5.444785120628983,58.60623964549811,63.8111510463085,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
186,Street,Street/img_north/image_north_1_0420.png,Street/img_east/image_east_0375.png,64.500099,3.808115124835062,64.62665545780679,66.78402231987427,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
187,Street,Street/img/image2_000868.png,Street/img/image2_000850.png,51.766934,6.825266980722315,52.84534318507357,46.434433364729124,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
188,Street,Street/img_north/image_north_2_0258.png,Street/img/image2_001211.png,58.679248,9.51185552491532,59.48596416296792,49.93636603636598,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
189,Street,Street/img/image2_000275.png,Street/img/image2_000257.png,56.97419,4.833248030442012,57.05363766078494,52.621771156578,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
190,Street,Street/img_north/image_north_2_0509.png,Street/img/image2_000243.png,52.82049,2.499663646723971,52.90702129259508,49.55985979830618,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
191,Street,Street/img/image2_000242.png,Street/img/image2_000284.png,64.578924,17.51873058324477,64.88557341623469,47.72657607346734,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
192,Street,Street/img_north/image_north_2_0204.png,Street/img_east/image_east_0179.png,59.702329,3.9771685919298645,59.86386913374372,63.49569041833118,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
193,Street,Street/img/image2_000288.png,Street/img/image2_000250.png,60.380094,33.13194108289514,60.64229329192291,27.423324140268967,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
194,Street,Street/img_north/image_north_2_0207.png,Street/img_east/image_east_0182.png,54.742853,3.4637504953324414,55.416458814658014,51.96141810351101,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
195,Street,Street/img/image2_001385.png,Street/img_north/image_north_1_0271.png,57.405214,10.954051758495556,57.972080907146754,46.86635495146411,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
196,Street,Street/img_north/image_north_2_0258.png,Street/img/image2_001210.png,62.008224,8.317968950593036,62.49091660445384,55.002905211553646,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
197,Street,Street/img/image2_000208.png,Street/img/image2_000190.png,56.342357,16.24192538019407,56.421214006039136,72.46380620695216,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
198,Street,Street/img_north/image_north_1_0429.png,Street/img_east/image_east_0384.png,63.453999,1.7654397380107465,63.78858261257554,63.48879398133061,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
199,Street,Street/img/image2_000927.png,Street/img_north/image_north_1_0375.png,55.884372,2.8662679222541256,55.96214973701923,53.23114361522307,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
200,Street,Street/img/image2_000810.png,Street/img/image2_000707.png,54.921784,4.929040651650339,56.58960883829046,51.97846632410434,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
201,Street,Street/img/image2_001967.png,Street/img_north/image_north_1_0149.png,64.684399,8.02881441882745,65.08363248318564,57.61735342567912,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
202,Street,Street/img/image2_000871.png,Street/img/image2_000846.png,52.158395,0.0,52.177076448374244,50.706186932296795,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
203,Street,Street/img/image2_000290.png,Street/img/image2_000251.png,57.301168,8.719881919577434,57.58652413472042,49.12095480308735,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
204,Street,Street/img/image2_000766.png,Street/img_south/image_south_1_0250.png,53.74211,7.774540950810407,53.7773594024978,45.50927066510753,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
205,Street,Street/img/image2_001778.png,Street/img_east/image_east_0128.png,64.369179,8.447662823414015,66.7125511586402,64.49591228742881,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
206,Street,Street/img/image2_000209.png,Street/img/image2_000190.png,59.812723,11.246179611176562,59.84950254510109,71.16088699825657,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
207,Street,Street/img/image2_000443.png,Street/img/image2_000471.png,60.468852,0.0,60.53389160180506,58.402398292367344,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
208,Street,Street/img/image2_001779.png,Street/img_east/image_east_0128.png,62.466294,11.217857907368199,65.28636848041893,74.58669523060772,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
209,Street,Street/img/image2_000213.png,Street/img_west/image_west_0114.png,55.214558,5.066002870793666,55.26481967109448,60.42360333291933,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
210,Street,Street/img/image2_000925.png,Street/img_north/image_north_1_0377.png,53.472424,1.910884673806065,53.74510691686097,50.04502694764243,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
211,Street,Street/img/image2_000923.png,Street/img/image2_000920.png,51.037972,4.572781985816798,51.12300997464244,46.416849341763914,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
212,Street,Street/img/image2_000289.png,Street/img/image2_000251.png,63.987808,9.669553319122468,64.34944455944529,54.36763863131947,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
213,Street,Street/img/image2_002056.png,Street/img_south/image_south_1_0526.png,61.29995,142.02436869423593,61.31788564094164,80.93045382240881,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
214,Street,Street/img/image2_000587.png,Street/img_east/image_east_0393.png,53.667697,5.184423278844721,53.77795118357082,49.09589818896367,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
215,Street,Street/img/image2_002340.png,Street/img/image2_002431.png,61.089544,5.659897356693818,61.48883219681581,66.3443216923133,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
216,Street,Street/img/image2_000703.png,Street/img/image2_000806.png,64.949338,6.208727253023179,65.70403298058186,59.45673001359125,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
217,Street,Street/img/image2_001778.png,Street/img_east/image_east_0129.png,64.773945,6.508251777610335,66.86838502484648,70.35740904788044,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
218,Street,Street/img/image2_000651.png,Street/img_east/image_east_0365.png,54.596012,7.277808989897643,54.67281792666391,62.688056897949416,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
219,Street,Street/img/image2_000704.png,Street/img/image2_000807.png,63.940035,0.9729175208571368,64.97300640009011,62.56238543752987,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
220,Street,Street/img/image2_002336.png,Street/img/image2_002434.png,59.153809,14.781443844664823,60.1788410359146,75.24693768264109,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
221,Street,Street/img/image2_000871.png,Street/img/image2_000845.png,58.990343,3.990353163573372,59.035487992972804,55.67955334715048,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
222,Street,Street/img/image2_000208.png,Street/img/image2_000189.png,58.355998,9.343422077025654,58.3599429144061,67.40923792152859,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
223,Street,Street/img/image2_001969.png,Street/img_north/image_north_1_0148.png,53.908693,3.0069372730946498,54.70204731245471,51.55162983691588,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
224,Street,Street/img/image2_001754.png,Street/img_west/image_west_0457.png,52.861152,9.383326476653089,54.01960423953546,44.794316190255365,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
225,Street,Street/img/image2_000866.png,Street/img/image2_000852.png,53.090835,7.206748919262435,53.59407334454486,46.57526106690163,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
226,Street,Street/img/image2_000856.png,Street/img/image2_000861.png,51.787677,1.897012697691156,51.830900809035214,49.81024342766811,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
227,Street,Street/img/image2_002057.png,Street/img_south/image_south_1_0527.png,55.35544,9.156486532161217,55.38244102709467,46.73171690954996,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
228,Street,Street/img/image2_000213.png,Street/img_west/image_west_0115.png,53.937819,2.2993296265120966,54.08647784735365,52.88605891219452,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
229,Street,Street/img/image2_000267.png,Street/img/image2_000262.png,60.207336,25.827584331497867,60.589203484504786,34.89100855445741,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
230,Street,Street/img/image2_000206.png,Street/img/image2_000191.png,57.911715,6.664373890559288,58.143426915929034,64.10069835701698,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
231,Street,Street/img/image2_000926.png,Street/img_north/image_north_1_0375.png,50.556373,4.710940949528324,50.69981065599066,44.58823045211018,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
232,Street,Street/img/image2_000274.png,Street/img/image2_000257.png,64.002919,6.249961630116354,64.09808029795016,59.67962737925709,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
233,Street,Street/img/image2_002112.png,Street/img_east/image_east_0067.png,51.725712,6.568128599321022,51.760448974947245,45.858356942100976,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
234,Street,Street/img/image2_000290.png,Street/img/image2_000250.png,50.889185,5.399650862727438,50.981082029654864,47.164950111907494,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
235,Street,Street/img/image2_000810.png,Street/img/image2_000706.png,57.893796,3.592257990514947,59.277057568399314,57.783209050746294,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
236,Street,Street/img/image2_000270.png,Street/img/image2_000261.png,50.555129,5.400924933019596,51.50978670431069,46.39753742181884,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
237,Street,Street/img/image2_001447.png,Street/img_east/image_east_0192.png,63.700557,0.17496552671725632,64.27157501528377,66.89461487810976,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
238,Street,Street/img/image2_000177.png,Street/img_west/image_west_0115.png,56.5085,20.64719307477797,58.21976439228301,37.852384091654706,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
239,Street,Street/img/image2_001211.png,Street/img_north/image_north_1_0292.png,56.715824,6.348117617962632,57.17843921986166,50.462471103819816,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
240,Street,Street/img/image2_000209.png,Street/img/image2_000188.png,63.268396,22.82555813732025,63.27297848941012,85.61614937417488,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
241,Street,Street/img/image2_001211.png,Street/img_north/image_north_1_0293.png,58.553304,7.855035407726063,58.90033779351438,50.83002348385916,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
242,Street,Street/img/image2_000247.png,Street/img/image2_000244.png,54.319017,4.436644085413446,54.39095199394408,49.30864046401903,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
243,Street,Street/img/image2_001212.png,Street/img_north/image_north_1_0292.png,59.232186,6.986877780379528,59.38659294930482,52.76518200032858,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
244,Street,Street/img/image2_001780.png,Street/img_east/image_east_0128.png,56.859314,4.279481032464846,59.5380911963043,60.06179008597597,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
245,Street,Street/img/image2_001449.png,Street/img_east/image_east_0193.png,55.037576,3.207133962184683,55.529093998245195,52.18260085674789,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
246,Street,Street/img/image2_001968.png,Street/img_north/image_north_1_0149.png,56.597661,8.2541577430737,57.08947065915705,49.52863937429298,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
247,Street,Street/img/image2_000445.png,Street/img/image2_000471.png,63.389316,10.706701377512099,63.56770764712026,53.012240180305,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
248,Street,Street/img/image2_002064.png,Street/img_west/image_west_0517.png,60.508717,30.02378804832507,60.93777801902818,31.1319497801917,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
249,Street,Street/img/image2_000359.png,Street/img_west/image_west_0157.png,56.138055,4.485186278303731,58.8047539788944,61.834383384039214,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
250,Street,Street/img/image2_000293.png,Street/img/image2_000253.png,57.363082,13.074953478233049,57.78861509803082,44.42247626523051,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
251,Street,Street/img/image2_002063.png,Street/img_west/image_west_0516.png,56.827989,22.04147425862806,56.97253185951694,34.921814568648024,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
252,Street,Street/img/image2_001216.png,Street/img/image2_001212.png,60.095041,59.119406156930836,60.298301375902824,119.0419600016465,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
253,Street,Street/img/image2_001809.png,Street/img/image2_001788.png,50.282061,4.008047476557192,51.73555221484876,47.148309176947734,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
254,Street,Street/img/image2_001754.png,Street/img_west/image_west_0458.png,59.804567,5.025678462507928,60.4046131932159,57.18933930543298,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
255,Street,Street/img/image2_000853.png,Street/img/image2_000864.png,61.505438,2.9764546404371783,61.65676528257042,58.30516942015245,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
256,Street,Street/img/image2_002059.png,Street/img_south/image_south_1_0528.png,55.317168,10.751155007294672,55.336935451750506,44.13879615769083,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
257,Street,Street/img/image2_001784.png,Street/img_east/image_east_0125.png,50.097377,4.972091663786971,53.87151811155095,56.73302970033392,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
258,Street,Street/img/image2_000924.png,Street/img_north/image_north_1_0377.png,59.195342,5.976819723764854,59.392047623541686,53.485382103144914,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
259,Street,Street/img/image2_000923.png,Street/img_north/image_north_1_0377.png,60.551421,3.981865142370758,60.696440391666414,56.54574755734871,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
260,Street,Street/img/image2_000240.png,Street/img/image2_000284.png,58.359601,10.996734213568466,58.719518587235406,47.81571171465074,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
261,Street,Street/img/image2_000266.png,Street/img/image2_000262.png,54.385948,2.8007355083174,54.62127186112589,50.644363019251514,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
262,Street,Street/img/image2_001920.png,Street/img_west/image_west_0492.png,58.546327,14.245971376066326,59.8664671674658,45.480544876712635,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
263,Street,Street/img/image2_002338.png,Street/img/image2_002433.png,52.908481,2.9041005854404784,52.9776677285036,52.17682063167253,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
264,Street,Street/img/image2_001525.png,Street/img_west/image_west_0415.png,59.81065,3.219455741833583,60.38022194720775,63.70079995365932,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
265,Street,Street/img/image2_000705.png,Street/img/image2_000808.png,61.290291,0.0,62.20408890997494,60.297319479859816,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
266,Street,Street/img/image2_002058.png,Street/img_south/image_south_1_0527.png,55.011147,8.964631830936211,55.03327818877415,46.46404815931232,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
267,Street,Street/img/image2_000355.png,Street/img_west/image_west_0154.png,50.721999,1.8244626152448027,52.1264652219055,51.118020892727166,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
268,Street,Street/img/image2_001782.png,Street/img_east/image_east_0126.png,55.59088,8.396492128343732,58.71639973986326,63.39328810972448,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
269,Street,Street/img/image2_000178.png,Street/img_west/image_west_0115.png,52.523773,3.5194351730251694,54.74636844508407,52.23145000662459,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
270,Street,Street/img/image2_001323.png,Street/img_east/image_east_0238.png,58.731929,4.211566176995715,59.01100730947128,54.257490816382244,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
271,Street,Street/img/image2_001781.png,Street/img_east/image_east_0127.png,55.073372,4.155584275361611,56.91131369166662,59.7691000245656,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
272,Street,Street/img/image2_000809.png,Street/img/image2_000706.png,56.611802,5.687344839397931,57.653950611952446,52.80223016078972,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
273,Street,Street/img/image2_000335.png,Street/img_west/image_west_0144.png,55.352254,8.47460425821148,55.47265208503609,47.43989135904383,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
274,Street,Street/img/image2_001210.png,Street/img_north/image_north_1_0293.png,61.937691,7.941796388520783,62.11337926301399,54.897864186593765,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
275,Street,Street/img/image2_000209.png,Street/img/image2_000189.png,61.792853,3.2867003258665903,61.82284318851315,60.625034052994636,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
276,Street,Street/img/image2_001968.png,Street/img_north/image_north_1_0148.png,57.125366,6.090788958853018,57.73137073295052,50.98265867869205,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
277,Street,Street/img/image2_000765.png,Street/img_south/image_south_1_0249.png,56.925812,6.337892511408509,57.11417550978469,51.99921232019666,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
278,Street,Street/img/image2_001428.png,Street/img_south/image_south_1_0405.png,58.713311,12.821927001973789,58.992768090419176,46.08970199498263,v1_A2B_p2_s2,A2B,subset_start_end_0_1,ok
279,Street,Street/img/image2_001429.png,Street/img_south/image_south_1_0405.png,54.32756,4.438978057757542,54.50901698142735,49.72143159747493,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
280,Street,Street/img/image2_000870.png,Street/img/image2_000849.png,51.371891,2.7258788986392064,51.63716032698156,48.830431532974416,v0_A2B_p1_s1,A2B,subset_start_end_0_1,ok
281,Street,Street/img/image2_000289.png,Street/img/image2_000250.png,57.555754,7.972783268045948,57.714155813291256,49.37911431445036,v2_B2A_p1_s1,B2A,subset_start_end_0_1,ok
282,Street,Street/img/image2_000585.png,Street/img_east/image_east_0395.png,63.773823,22.110338806395813,63.885675388906435,41.42810654349548,v3_B2A_p2_s2,B2A,subset_start_end_0_1,ok
